date,destination_region,commodity_group,Pricecap: 2021H1 - EU imports + EU/GB/NO ships,Pricecap: 2021H1 - EU imports only,Pricecap: SRMC - EU imports + EU/GB/NO ships,Pricecap: SRMC - EU imports only,Without price cap,unit
2021-12-25,Turkey,gas,24585510.068227734,24585510.068227734,24585510.068227734,24585510.068227734,24585510.068227734,EUR
2021-12-25,Turkey,oil,55240860.743893795,55240860.743893795,55240860.743893795,55240860.743893795,55240860.743893795,EUR
2021-12-25,United States,oil,11933701.957982808,11933701.957982808,11933701.957982808,11933701.957982808,11933701.957982808,EUR
2021-12-26,EU,coal,11860679.069841161,11860679.069841161,11860679.069841161,11860679.069841161,11860679.069841161,EUR
2021-12-26,EU,gas,333351889.2900246,333351889.2900246,333351889.2900246,333351889.2900246,333351889.2900246,EUR
2021-12-26,EU,oil,189678754.97022587,189678754.97022587,189678754.97022587,189678754.97022587,189678754.97022587,EUR
2021-12-26,Others,gas,10022578.37285377,10022578.37285377,10022578.37285377,10022578.37285377,10022578.37285377,EUR
2021-12-26,South Korea,oil,48006719.05254939,48006719.05254939,48006719.05254939,48006719.05254939,48006719.05254939,EUR
2021-12-26,Turkey,gas,24776864.851786587,24776864.851786587,24776864.851786587,24776864.851786587,24776864.851786587,EUR
2021-12-26,Turkey,oil,21617558.60363067,21617558.60363067,21617558.60363067,21617558.60363067,21617558.60363067,EUR
2021-12-26,United Kingdom,oil,20311935.922405902,20311935.922405902,20311935.922405902,20311935.922405902,20311935.922405902,EUR
2021-12-27,China,oil,166728020.9444217,166728020.9444217,166728020.9444217,166728020.9444217,166728020.9444217,EUR
2021-12-27,EU,coal,5755590.395365624,5755590.395365624,5755590.395365624,5755590.395365624,5755590.395365624,EUR
2021-12-27,EU,gas,238715565.86226234,238715565.86226234,238715565.86226234,238715565.86226234,238715565.86226234,EUR
2021-12-27,EU,oil,128732124.50776617,128732124.50776617,128732124.50776617,128732124.50776617,128732124.50776617,EUR
2021-12-27,Others,coal,10720275.462720323,10720275.462720323,10720275.462720323,10720275.462720323,10720275.462720323,EUR
2021-12-27,Others,gas,11720892.628897091,11720892.628897091,11720892.628897091,11720892.628897091,11720892.628897091,EUR
2021-12-27,Others,oil,47138886.660187095,47138886.660187095,47138886.660187095,47138886.660187095,47138886.660187095,EUR
2021-12-27,Turkey,coal,731625.9154843573,731625.9154843573,731625.9154843573,731625.9154843573,731625.9154843573,EUR
2021-12-27,Turkey,gas,24865218.38025705,24865218.38025705,24865218.38025705,24865218.38025705,24865218.38025705,EUR
2021-12-27,Turkey,oil,42493085.746806815,42493085.746806815,42493085.746806815,42493085.746806815,42493085.746806815,EUR
2021-12-28,China,coal,16911322.0099089,16911322.0099089,16911322.0099089,16911322.0099089,16911322.0099089,EUR
2021-12-28,EU,coal,17611753.221051734,17611753.221051734,17611753.221051734,17611753.221051734,17611753.221051734,EUR
2021-12-28,EU,gas,338776501.449003,338776501.449003,338776501.449003,338776501.449003,338776501.449003,EUR
2021-12-28,EU,oil,300926702.6931195,300926702.6931195,300926702.6931195,300926702.6931195,300926702.6931195,EUR
2021-12-28,Others,coal,14938111.081513148,14938111.081513148,14938111.081513148,14938111.081513148,14938111.081513148,EUR
2021-12-28,Others,gas,11923433.350854699,11923433.350854699,11923433.350854699,11923433.350854699,11923433.350854699,EUR
2021-12-28,Others,oil,48171677.290745884,48171677.290745884,48171677.290745884,48171677.290745884,48171677.290745884,EUR
2021-12-28,South Korea,coal,10257591.097385254,10257591.097385254,10257591.097385254,10257591.097385254,10257591.097385254,EUR
2021-12-28,Turkey,gas,24950643.253877483,24950643.253877483,24950643.253877483,24950643.253877483,24950643.253877483,EUR
2021-12-28,Turkey,oil,54662614.472364195,54662614.472364195,54662614.472364195,54662614.472364195,54662614.472364195,EUR
2021-12-29,China,coal,6312336.56441263,6312336.56441263,6312336.56441263,6312336.56441263,6312336.56441263,EUR
2021-12-29,EU,coal,26246101.891522177,26246101.891522177,26246101.891522177,26246101.891522177,26246101.891522177,EUR
2021-12-29,EU,gas,264498966.3512991,264498966.3512991,264498966.3512991,264498966.3512991,264498966.3512991,EUR
2021-12-29,EU,oil,145561988.0777636,145561988.0777636,145561988.0777636,145561988.0777636,145561988.0777636,EUR
2021-12-29,Others,gas,5129821.367838492,5129821.367838492,5129821.367838492,5129821.367838492,5129821.367838492,EUR
2021-12-29,Others,oil,119080623.5306263,119080623.5306263,119080623.5306263,119080623.5306263,119080623.5306263,EUR
2021-12-29,Turkey,coal,629777.1215148426,629777.1215148426,629777.1215148426,629777.1215148426,629777.1215148426,EUR
2021-12-29,Turkey,gas,24960779.908810154,24960779.908810154,24960779.908810154,24960779.908810154,24960779.908810154,EUR
2021-12-29,Turkey,oil,27590457.759606097,27590457.759606097,27590457.759606097,27590457.759606097,27590457.759606097,EUR
2021-12-30,China,oil,55954821.55909779,55954821.55909779,55954821.55909779,55954821.55909779,55954821.55909779,EUR
2021-12-30,EU,coal,7478524.5892220335,7478524.5892220335,7478524.5892220335,7478524.5892220335,7478524.5892220335,EUR
2021-12-30,EU,gas,368167311.92419785,368167311.92419785,368167311.92419785,368167311.92419785,368167311.92419785,EUR
2021-12-30,EU,oil,143701685.0959066,143701685.0959066,143701685.0959066,143701685.0959066,143701685.0959066,EUR
2021-12-30,Others,coal,16952441.07035473,16952441.07035473,16952441.07035473,16952441.07035473,16952441.07035473,EUR
2021-12-30,Others,gas,50269539.05582579,50269539.05582579,50269539.05582579,50269539.05582579,50269539.05582579,EUR
2021-12-30,Others,oil,105481191.37029159,105481191.37029159,105481191.37029159,105481191.37029159,105481191.37029159,EUR
2021-12-30,Turkey,gas,24935115.43268935,24935115.43268935,24935115.43268935,24935115.43268935,24935115.43268935,EUR
2021-12-30,Turkey,oil,6374883.776837897,6374883.776837897,6374883.776837897,6374883.776837897,6374883.776837897,EUR
2021-12-30,United Kingdom,oil,26589401.802825,26589401.802825,26589401.802825,26589401.802825,26589401.802825,EUR
2021-12-31,China,oil,58582989.23056703,58582989.23056703,58582989.23056703,58582989.23056703,58582989.23056703,EUR
2021-12-31,EU,coal,3172968.577746106,3172968.577746106,3172968.577746106,3172968.577746106,3172968.577746106,EUR
2021-12-31,EU,gas,251837626.64575037,251837626.64575037,251837626.64575037,251837626.64575037,251837626.64575037,EUR
2021-12-31,EU,oil,357880965.7240791,357880965.7240791,357880965.7240791,357880965.7240791,357880965.7240791,EUR
2021-12-31,Others,coal,29095030.2609128,29095030.2609128,29095030.2609128,29095030.2609128,29095030.2609128,EUR
2021-12-31,Others,gas,6490962.808205893,6490962.808205893,6490962.808205893,6490962.808205893,6490962.808205893,EUR
2021-12-31,South Korea,coal,874199.4337471112,874199.4337471112,874199.4337471112,874199.4337471112,874199.4337471112,EUR
2021-12-31,Turkey,gas,24821686.42009839,24821686.42009839,24821686.42009839,24821686.42009839,24821686.42009839,EUR
2021-12-31,Turkey,oil,29001842.665649235,29001842.665649235,29001842.665649235,29001842.665649235,29001842.665649235,EUR
2021-12-31,United Kingdom,oil,20728035.289524894,20728035.289524894,20728035.289524894,20728035.289524894,20728035.289524894,EUR
2021-12-31,United States,oil,2081385.1447954236,2081385.1447954236,2081385.1447954236,2081385.1447954236,2081385.1447954236,EUR
2022-01-01,China,coal,10876359.846169256,10876359.846169256,10876359.846169256,10876359.846169256,10876359.846169256,EUR
2022-01-01,China,gas,8559306.559400398,8559306.559400398,8559306.559400398,8559306.559400398,8559306.559400398,EUR
2022-01-01,China,oil,179205398.20471242,179205398.20471242,179205398.20471242,179205398.20471242,179205398.20471242,EUR
2022-01-01,EU,coal,10612085.026272789,10612085.026272789,10612085.026272789,10612085.026272789,10612085.026272789,EUR
2022-01-01,EU,gas,238833394.68055755,238833394.68055755,238833394.68055755,238833394.68055755,238833394.68055755,EUR
2022-01-01,EU,oil,429351579.9135643,429351579.9135643,429351579.9135643,429351579.9135643,429351579.9135643,EUR
2022-01-01,Others,coal,8270645.047568242,8270645.047568242,8270645.047568242,8270645.047568242,8270645.047568242,EUR
2022-01-01,Others,gas,11688942.472068548,11688942.472068548,11688942.472068548,11688942.472068548,11688942.472068548,EUR
2022-01-01,Turkey,gas,31313153.952734698,31313153.952734698,31313153.952734698,31313153.952734698,31313153.952734698,EUR
2022-01-01,Turkey,oil,25238603.41707871,25238603.41707871,25238603.41707871,25238603.41707871,25238603.41707871,EUR
2022-01-02,China,gas,8579194.216108944,8579194.216108944,8579194.216108944,8579194.216108944,8579194.216108944,EUR
2022-01-02,China,oil,71213399.84652609,71213399.84652609,71213399.84652609,71213399.84652609,71213399.84652609,EUR
2022-01-02,EU,coal,20674586.592361115,20674586.592361115,20674586.592361115,20674586.592361115,20674586.592361115,EUR
2022-01-02,EU,gas,218629483.9389979,218629483.9389979,218629483.9389979,218629483.9389979,218629483.9389979,EUR
2022-01-02,EU,oil,299976741.24741006,299976741.24741006,299976741.24741006,299976741.24741006,299976741.24741006,EUR
2022-01-02,Others,gas,14984665.603928939,14984665.603928939,14984665.603928939,14984665.603928939,14984665.603928939,EUR
2022-01-02,Others,oil,56167911.70162356,56167911.70162356,56167911.70162356,56167911.70162356,56167911.70162356,EUR
2022-01-02,Turkey,gas,31205276.34734232,31205276.34734232,31205276.34734232,31205276.34734232,31205276.34734232,EUR
2022-01-02,Turkey,oil,3412869.4834033563,3412869.4834033563,3412869.4834033563,3412869.4834033563,3412869.4834033563,EUR
2022-01-03,China,coal,1895001.693524851,1895001.693524851,1895001.693524851,1895001.693524851,1895001.693524851,EUR
2022-01-03,China,gas,8580327.819266705,8580327.819266705,8580327.819266705,8580327.819266705,8580327.819266705,EUR
2022-01-03,China,oil,119577160.79207805,119577160.79207805,119577160.79207805,119577160.79207805,119577160.79207805,EUR
2022-01-03,EU,coal,18616597.861237314,18616597.861237314,18616597.861237314,18616597.861237314,18616597.861237314,EUR
2022-01-03,EU,gas,235500449.56221965,235500449.56221965,235500449.56221965,235500449.56221965,235500449.56221965,EUR
2022-01-03,EU,oil,201422350.27607134,201422350.27607134,201422350.27607134,201422350.27607134,201422350.27607134,EUR
2022-01-03,Others,coal,14298164.069092331,14298164.069092331,14298164.069092331,14298164.069092331,14298164.069092331,EUR
2022-01-03,Others,gas,10139039.493215011,10139039.493215011,10139039.493215011,10139039.493215011,10139039.493215011,EUR
2022-01-03,Others,oil,10315645.501392037,10315645.501392037,10315645.501392037,10315645.501392037,10315645.501392037,EUR
2022-01-03,South Korea,coal,5173001.189536056,5173001.189536056,5173001.189536056,5173001.189536056,5173001.189536056,EUR
2022-01-03,Turkey,coal,703563.0761691006,703563.0761691006,703563.0761691006,703563.0761691006,703563.0761691006,EUR
2022-01-03,Turkey,gas,31150273.306259207,31150273.306259207,31150273.306259207,31150273.306259207,31150273.306259207,EUR
2022-01-03,Turkey,oil,23823948.65754149,23823948.65754149,23823948.65754149,23823948.65754149,23823948.65754149,EUR
2022-01-03,United Kingdom,oil,19772290.26010744,19772290.26010744,19772290.26010744,19772290.26010744,19772290.26010744,EUR
2022-01-04,China,coal,8409958.253814282,8409958.253814282,8409958.253814282,8409958.253814282,8409958.253814282,EUR
2022-01-04,China,gas,8584700.025009127,8584700.025009127,8584700.025009127,8584700.025009127,8584700.025009127,EUR
2022-01-04,China,oil,170664176.80904236,170664176.80904236,170664176.80904236,170664176.80904236,170664176.80904236,EUR
2022-01-04,EU,coal,2096921.5306421444,2096921.5306421444,2096921.5306421444,2096921.5306421444,2096921.5306421444,EUR
2022-01-04,EU,gas,218569265.51853335,218569265.51853335,218569265.51853335,218569265.51853335,218569265.51853335,EUR
2022-01-04,EU,oil,314680284.56624085,314680284.56624085,314680284.56624085,314680284.56624085,314680284.56624085,EUR
2022-01-04,Others,gas,9146760.09209749,9146760.09209749,9146760.09209749,9146760.09209749,9146760.09209749,EUR
2022-01-04,South Korea,oil,3382361.6211603903,3382361.6211603903,3382361.6211603903,3382361.6211603903,3382361.6211603903,EUR
2022-01-04,Turkey,coal,622406.148304081,622406.148304081,622406.148304081,622406.148304081,622406.148304081,EUR
2022-01-04,Turkey,gas,31143157.04300764,31143157.04300764,31143157.04300764,31143157.04300764,31143157.04300764,EUR
2022-01-04,Turkey,oil,3758203.8444963153,3758203.8444963153,3758203.8444963153,3758203.8444963153,3758203.8444963153,EUR
2022-01-05,China,gas,8591383.94462355,8591383.94462355,8591383.94462355,8591383.94462355,8591383.94462355,EUR
2022-01-05,China,oil,121252615.81697954,121252615.81697954,121252615.81697954,121252615.81697954,121252615.81697954,EUR
2022-01-05,EU,coal,29554546.874386594,29554546.874386594,29554546.874386594,29554546.874386594,29554546.874386594,EUR
2022-01-05,EU,gas,241800089.2091484,241800089.2091484,241800089.2091484,241800089.2091484,241800089.2091484,EUR
2022-01-05,EU,oil,219511290.99459183,219511290.99459183,219511290.99459183,219511290.99459183,219511290.99459183,EUR
2022-01-05,Others,gas,11218697.148388285,11218697.148388285,11218697.148388285,11218697.148388285,11218697.148388285,EUR
2022-01-05,Others,oil,2623899.67227503,2623899.67227503,2623899.67227503,2623899.67227503,2623899.67227503,EUR
2022-01-05,South Korea,coal,705502.727028505,705502.727028505,705502.727028505,705502.727028505,705502.727028505,EUR
2022-01-05,Turkey,coal,832802.4875592219,832802.4875592219,832802.4875592219,832802.4875592219,832802.4875592219,EUR
2022-01-05,Turkey,gas,31150784.10036636,31150784.10036636,31150784.10036636,31150784.10036636,31150784.10036636,EUR
2022-01-05,Turkey,oil,36105499.756018005,36105499.756018005,36105499.756018005,36105499.756018005,36105499.756018005,EUR
2022-01-05,United Kingdom,gas,14545.15316525283,14545.15316525283,14545.15316525283,14545.15316525283,14545.15316525283,EUR
2022-01-05,United Kingdom,oil,19517849.36566712,19517849.36566712,19517849.36566712,19517849.36566712,19517849.36566712,EUR
2022-01-06,China,gas,79323176.23180644,79323176.23180644,79323176.23180644,79323176.23180644,79323176.23180644,EUR
2022-01-06,China,oil,175380306.06856653,175380306.06856653,175380306.06856653,175380306.06856653,175380306.06856653,EUR
2022-01-06,EU,coal,6822855.814627669,6822855.814627669,6822855.814627669,6822855.814627669,6822855.814627669,EUR
2022-01-06,EU,gas,330701590.2095831,330701590.2095831,330701590.2095831,330701590.2095831,330701590.2095831,EUR
2022-01-06,EU,oil,347605727.97919756,347605727.97919756,347605727.97919756,347605727.97919756,347605727.97919756,EUR
2022-01-06,Others,coal,14894981.271651238,14894981.271651238,14894981.271651238,14894981.271651238,14894981.271651238,EUR
2022-01-06,Others,gas,12301985.28772936,12301985.28772936,12301985.28772936,12301985.28772936,12301985.28772936,EUR
2022-01-06,Turkey,coal,3906625.761724396,3906625.761724396,3906625.761724396,3906625.761724396,3906625.761724396,EUR
2022-01-06,Turkey,gas,31151775.446639564,31151775.446639564,31151775.446639564,31151775.446639564,31151775.446639564,EUR
2022-01-06,Turkey,oil,18895853.886107188,18895853.886107188,18895853.886107188,18895853.886107188,18895853.886107188,EUR
2022-01-06,United Kingdom,gas,17870.43545903589,17870.43545903589,17870.43545903589,17870.43545903589,17870.43545903589,EUR
2022-01-07,China,coal,9946386.125878405,9946386.125878405,9946386.125878405,9946386.125878405,9946386.125878405,EUR
2022-01-07,China,gas,8617843.766461732,8617843.766461732,8617843.766461732,8617843.766461732,8617843.766461732,EUR
2022-01-07,China,oil,69192705.39136863,69192705.39136863,69192705.39136863,69192705.39136863,69192705.39136863,EUR
2022-01-07,EU,coal,10773588.3882407,10773588.3882407,10773588.3882407,10773588.3882407,10773588.3882407,EUR
2022-01-07,EU,gas,226576696.38755786,226576696.38755786,226576696.38755786,226576696.38755786,226576696.38755786,EUR
2022-01-07,EU,oil,165822558.21266916,165822558.21266916,165822558.21266916,165822558.21266916,165822558.21266916,EUR
2022-01-07,Others,gas,6335291.024999564,6335291.024999564,6335291.024999564,6335291.024999564,6335291.024999564,EUR
2022-01-07,Others,oil,38326481.469074786,38326481.469074786,38326481.469074786,38326481.469074786,38326481.469074786,EUR
2022-01-07,Turkey,coal,3101855.288834414,3101855.288834414,3101855.288834414,3101855.288834414,3101855.288834414,EUR
2022-01-07,Turkey,gas,31079322.375091106,31079322.375091106,31079322.375091106,31079322.375091106,31079322.375091106,EUR
2022-01-07,United Kingdom,oil,20506788.401126835,20506788.401126835,20506788.401126835,20506788.401126835,20506788.401126835,EUR
